catalog_id,catalog_name,container_id,container_name,container.type_id,unit.id,unit.type_id,collection.id
8113,congress_israel_haolami_2014,48229,2014-02-11_rav_lesson_achana,4,20847,11,9566
8113,congress_israel_haolami_2014,48230,2014-02-11_rav_lesson_sadna,4,20851,11,9566
8113,congress_israel_haolami_2014,48232,2014-02-11_rav_lesson_zohar-la-am-hakdama,4,20848,11,9566
8113,congress_israel_haolami_2014,48234,2014-02-11_rav_lesson_bs-akdama-zohar,4,20850,11,9566
8113,congress_israel_haolami_2014,48255,2014-02-12_rav_lesson_zohar-la-am-hakdama,4,20854,11,9567
8113,congress_israel_haolami_2014,48180,2014-02-03_norav_program_congress_peilut-hibur-4,1,26869,28,10854
8113,congress_israel_haolami_2014,48253,2014-02-12_rav_lesson_sadna,4,20853,11,9567
8113,congress_israel_haolami_2014,48210,2014-02-06_rav_program_congress_erev-tarbut-2,1,26870,28,10854
8113,congress_israel_haolami_2014,48218,2014-02-07_rav_lesson_rb-1991-12-nerot-alalu,4,20841,11,9564
8113,congress_israel_haolami_2014,48217,2014-02-07_rav_lesson_bs-shamati-025-dvarim-ayotzim,4,20840,11,9563
8113,congress_israel_haolami_2014,48228,2014-02-10_rav_lesson_bs-shamati-121-haita-ke-oniyot,4,20846,11,9565
8113,congress_israel_haolami_2014,48251,2014-02-11_rav_lesson_sheelot-vetshuvot,4,20852,11,9566
8025,congress_mexico_2014,52502,2014-08-01_rav_program_congress_sadna-3,1,27020,11,10881
8025,congress_mexico_2014,52570,2014-08-01_rav_program_congress_yeshivat-haverim-3,1,27021,18,10881
8025,congress_mexico_2014,52478,2014-08-01_rav_program_congress_sadna-2,1,27022,11,10881
8025,congress_mexico_2014,52473,2014-08-01_rav_lesson_congress_n1,4,21529,11,9740
8025,congress_mexico_2014,52476,2014-08-01_rav_lesson_congress_n2,4,21530,11,9740
8025,congress_mexico_2014,52477,2014-08-01_rav_lesson_congress_n3,4,21531,11,9740
8025,congress_mexico_2014,52480,2014-08-01_rav_lesson_congress_n4,4,21532,11,9740
8025,congress_mexico_2014,52501,2014-08-01_rav_lesson_congress_n5,4,21533,11,9740
8055,congress_canada_2014,52509,2014-08-04_rav_program_congress_seuda-1,1,26894,19,10845
8055,congress_canada_2014,52514,2014-08-05_rav_program_congress_sadna-1,1,26895,11,10845
8055,congress_canada_2014,52513,2014-08-05_rav_lesson_congress_n1,4,21536,11,9742
8055,congress_canada_2014,52521,2014-08-05_rav_lesson_congress_n2,4,21537,11,9742
4563,congress_switzerland,6932,2006-01-30_xx_heb_rav_sicha_bb_beikvot-artzaa-be-arosa,4,7880,11,3412
4563,congress_switzerland,6933,2006-01-23_xx_heb_rav_artzaa_arosa,4,7865,11,3404
4563,congress_switzerland,6941,ml-sifron-rus-krizis-i-ego-reshenie_arosa,4,10628,11,4981
4563,congress_switzerland,6960,ml-maamar-rus-nadezhda-na-mir,4,10629,11,4981
4563,congress_switzerland,6998,2006-01-20_xx_heb_rav_artzaa_arosa-switzerland_le-tzeirim,4,7862,11,3402
4563,congress_switzerland,7012,ml-maamar-rus-krizis-i-ego-reshenie,4,10630,11,4982
8086,congress_usa_new-york_2007-01,9907,2007-01-14_bs-sod-kaf-enochi_rus_rav_shiur_ny_04_congress,4,26683,11,10878
8086,congress_usa_new-york_2007-01,9978,2007-01-08_xx_eng_norav_clip_ny_congress_hatzaga_herut,2,26684,29,10878
8086,congress_usa_new-york_2007-01,9979,2007-01-08_xx_eng_norav_clip_ny_congress_hatzaga_sandak,2,26685,29,10878
8086,congress_usa_new-york_2007-01,9980,2007-01-12_xx_rus_rav_shiur_ny_lifney-congress,4,8990,11,3995
8086,congress_usa_new-york_2007-01,10000,2007-01-12_bs-mitzva-achat_rus_rav_shiur_ny_01_congress,4,8991,11,3996
8086,congress_usa_new-york_2007-01,10007,2007-01-12_bs-sechel-poel_rus_rav_shiur_ny_02_congress,4,8992,11,3997
8086,congress_usa_new-york_2007-01,10174,2007-01-14_rus_rav-le-mathilim_artzaa_ny_congress,4,8994,11,3998
8119,congress_israel_mihlala_2014,51428,2014-05-30_rav_lesson_congress_n1,4,21305,11,9692
8072,congress_russia_moscow_2013,47066,2013-12-13_norav_program_congress_yeshivat-haverim-1,1,26941,18,10860
8072,congress_russia_moscow_2013,47067,2013-12-13_norav_program_congress_yeshivat-haverim-2,1,26942,18,10860
8072,congress_russia_moscow_2013,47068,2013-12-13_rav_lesson_congress_n1,4,20612,11,9491
8072,congress_russia_moscow_2013,47069,2013-12-13_rav_lesson_congress_n2,4,20617,11,9492
8072,congress_russia_moscow_2013,47070,2013-12-13_norav_lesson_congress_n3,4,20618,11,9493
8072,congress_russia_moscow_2013,47071,2013-12-13_norav_program_congress_sadna-1,1,26943,11,10860
8072,congress_russia_moscow_2013,47072,2013-12-13_norav_program_congress_sadna-2,1,26944,11,10860
8072,congress_russia_moscow_2013,47073,2013-12-13_rav_lesson_congress_n4,4,20619,11,9494
8072,congress_russia_moscow_2013,47074,2013-12-13_norav_program_congress_sadna-3,1,26945,11,10860
8072,congress_russia_moscow_2013,47075,2013-12-13_norav_program_congress_yeshivat-haverim-3,1,26946,18,10860
8072,congress_russia_moscow_2013,47078,2013-12-13_rav_lesson_congress_n5,4,20620,11,9495
8072,congress_russia_moscow_2013,47079,2013-12-13_norav_program_congress_yeshivat-haverim-4,1,26947,18,10860
8072,congress_russia_moscow_2013,47080,2013-12-13_norav_program_congress_sadna-4,1,26948,11,10860
8072,congress_russia_moscow_2013,47081,2013-12-13_norav_program_congress_yeshivat-haverim-5,1,26949,18,10860
8072,congress_russia_moscow_2013,47082,2013-12-13_norav_program_congress_sadna-6,1,26950,11,10860
8072,congress_russia_moscow_2013,47083,2013-12-13_norav_program_congress_sadna-5,1,26951,11,10860
8127,congress_italy_2017,70027,2017-07-30_norav_yeshivat-haverim_n1,16,26406,18,0
8127,congress_italy_2017,70005,2017-07-28_norav_congress_yeshivat-haverim_italy_n0,16,26392,18,10813
8127,congress_italy_2017,69590,2017-06-26_rav_lesson_achana-le-kenes_n1_p1,4,26032,11,10758
8127,congress_italy_2017,69627,2017-06-28_rav_lesson_achana-le-kenes_n1_p1,4,26051,11,10762
8127,congress_italy_2017,69642,2017-06-29_rav_lesson_achana-le-kenes_n1_p1,4,26063,11,10764
8127,congress_italy_2017,69872,2017-07-16_rav_lesson_achana-le-kenes_n1_p1,4,26241,11,10795
8127,congress_italy_2017,69879,2017-07-17_rav_lesson_achana-le-kenes_n1_p1,4,26259,11,10797
8127,congress_italy_2017,69891,2017-07-18_rav_lesson_achana-le-kenes_n1_p1,4,26273,11,10799
8127,congress_italy_2017,69901,2017-07-19_rav_lesson_achana-le-kenes_n1_p1,4,26283,11,10800
8127,congress_italy_2017,69918,2017-07-20_rav_lesson_achana-le-kenes_n1_p1,4,26295,11,10802
8127,congress_italy_2017,69938,2017-07-21_rav_lesson_achana-le-kenes_n1_p1,4,26309,11,10804
8127,congress_italy_2017,70001,2017-07-28_rav_lesson_achana-le-kenes_n1_p1,4,26386,11,10820
8127,congress_italy_2017,69602,2017-06-27_rav_lesson_achana-le-kenes_n1_p1,4,26040,11,10761
8127,congress_italy_2017,69580,2017-06-25_rav_lesson_al-kol-pshaim-tehase-ahava_n1_p1,4,26023,11,10757
8127,congress_italy_2017,70007,2017-07-28_rav_congress_lesson_italy_n1,4,26394,21,10813
8127,congress_italy_2017,70010,2017-07-28_rav_congress_achana_italy_n2,1,26397,28,10813
8127,congress_italy_2017,70009,2017-07-28_norav_congress_yeshivat-haverim_italy_n1,16,26396,18,10813
8127,congress_italy_2017,70008,2017-07-28_rav_congress_lesson_italy_n2,4,26398,21,10813
8127,congress_italy_2017,70011,2017-07-28_norav_congress_yeshivat-haverim_italy_n2,16,26399,18,10813
8127,congress_italy_2017,69944,2017-07-21_rav_lesson_achana-le-kenes_n3_p1,4,26322,11,10807
8127,congress_italy_2017,70012,2017-07-28_rav_congress_lesson_italy_n3,4,26400,21,10813
8127,congress_italy_2017,70013,2017-07-28_norav_congress_yeshivat-haverim_italy_n3,16,26401,18,10813
8127,congress_italy_2017,70015,2017-07-28_rav_congress_lesson_italy_n4,4,26402,21,10813
8127,congress_italy_2017,70018,2017-07-30_norav_congress_yeshivat-haverim_italy_n4,16,26403,18,10813
8127,congress_italy_2017,70021,2017-07-30_rav_congress_lesson_italy_n5,4,26404,21,10813
8127,congress_italy_2017,70026,2017-07-30_norav_congress_yeshivat-haverim_italy_n5,16,26405,18,10813
8171,congress_canada_2007-10,12534,2007-10-16_xx_rus_rav_shiur_toronto,4,10017,11,4606
8171,congress_canada_2007-10,12543,2007-10-17_bs-mahut-hochmat-kabbala_rus_rav_shiur_toronto,4,10020,11,4609
8100,congress_usa_new-jersey_2017,68868,2017-05-05_norav_congress_yeshivat-haverot,1,26531,18,10644
8100,congress_usa_new-jersey_2017,68835,2017-05-05_norav_congress_yeshivat-haverim_n16,1,25378,18,10644
8100,congress_usa_new-jersey_2017,68565,2017-04-07_rav_lesson_achana-le-kenes,4,25907,11,10735
8100,congress_usa_new-jersey_2017,68837,2017-05-05_rav_congress_lesson_n16,4,25382,21,10644
8100,congress_usa_new-jersey_2017,68756,2017-04-23_rav_lesson_achana-le-kenes_n1,4,25849,11,10727
8100,congress_usa_new-jersey_2017,68767,2017-04-24_rav_lesson_achana-le-kenes,4,25863,11,10723
8100,congress_usa_new-jersey_2017,68732,2017-04-21_rav_lesson_achana-le-kenes_n1,4,25943,11,10734
8100,congress_usa_new-jersey_2017,68757,2017-04-23_rav_lesson_achana-le-kenes_n2,4,25856,11,10727
8100,congress_usa_new-jersey_2017,68838,2017-05-05_norav_congress_yeshivat-haverim_n17,1,25384,18,10644
8100,congress_usa_new-jersey_2017,68839,2017-05-05_rav_congress_lesson_n17,4,25385,21,10644
8100,congress_usa_new-jersey_2017,68840,2017-05-05_norav_congress_yeshivat-haverim_n18,1,25386,18,10644
8100,congress_usa_new-jersey_2017,68841,2017-05-05_rav_congress_lesson_n18,4,25387,21,10644
8100,congress_usa_new-jersey_2017,68842,2017-05-05_rav_congress_lesson_n19,4,25983,11,10749
8100,congress_usa_new-jersey_2017,68746,2017-04-21_rav_lesson_achana-le-kenes_n4,4,25933,11,10734
8100,congress_usa_new-jersey_2017,68851,2017-05-05_norav_congress_yeshivat-haverim_sikum-yom-1,1,25388,28,10644
8100,congress_usa_new-jersey_2017,68843,2017-05-05_norav_congress_yeshivat-haverim_n19,1,25389,18,10644
8100,congress_usa_new-jersey_2017,68845,2017-05-05_rav_congress_lesson_n20,4,25390,21,10644
8100,congress_usa_new-jersey_2017,68748,2017-04-21_rav_lesson_achana-le-kenes_n5,4,25918,11,10734
8100,congress_usa_new-jersey_2017,68846,2017-05-05_norav_congress_yeshivat-haverim_n20,1,25391,18,10644
8100,congress_usa_new-jersey_2017,68764,2017-04-21_rav_lesson_achana-le-kenes_n6,4,25940,11,10734
8100,congress_usa_new-jersey_2017,68848,2017-05-05_rav_congress_lesson_n21,4,25996,11,10749
8100,congress_usa_new-jersey_2017,68849,2017-05-05_rav_congress_lesson_n22,4,25392,21,10644
8100,congress_usa_new-jersey_2017,68852,2017-05-07_norav_congress_yeshivat-haverim_sikum-yom-2,1,25393,18,10644
8100,congress_usa_new-jersey_2017,68854,2017-05-07_norav_congress_yeshivat-haverim_n21,16,25396,18,10644
8100,congress_usa_new-jersey_2017,68859,2017-05-07_rav_congress_lesson_n23,4,25398,21,10644
8100,congress_usa_new-jersey_2017,68860,2017-05-07_rav_congress_yeshivat-haverim_sikum-yom-3,16,25395,18,10644
8095,congress_usa_new-jersey_2012,32724,2012-05-11_heb_rav_lesson_congress_n1,4,17729,11,8210
8095,congress_usa_new-jersey_2012,32725,2012-05-12_heb_rav_program_congress_sadna-1,1,26662,11,10858
8095,congress_usa_new-jersey_2012,32726,2012-05-12_heb_rav_lesson_congress_n2,4,17730,11,8211
8095,congress_usa_new-jersey_2012,32727,2012-05-12_heb_rav_program_congress_sadna-2,1,26663,11,10858
8095,congress_usa_new-jersey_2012,32729,2012-05-12_heb_rav_lesson_congress_n3,4,17731,11,8211
8095,congress_usa_new-jersey_2012,32731,2012-05-12_heb_rav_program_congress_sadna-3,1,26664,11,10858
8095,congress_usa_new-jersey_2012,32732,2012-05-13_heb_rav_lesson_congress_n4,4,17732,11,8212
8095,congress_usa_new-jersey_2012,32736,2012-05-13_heb_rav_lesson_congress_n5,4,17733,11,8212
8095,congress_usa_new-jersey_2012,32737,2012-05-13_heb_rav_program_congress_sadna-4,1,26665,11,10858
8095,congress_usa_new-jersey_2012,33106,2012-05-12_heb_norav_program_congress_erev-tarbut,1,26666,28,10858
4789,congress_usa_virtual_2013,46287,2013-11-08_rav_lesson_sheelot-likrat-kenes-america,4,20461,11,9448
4789,congress_usa_virtual_2013,46369,2013-11-10_rav_program_sihot_congress-one-america,1,26510,20,10901
4789,congress_usa_virtual_2013,46434,2013-11-15_rav_lesson_sheelot-likrat-kenes-america,4,20491,11,9455
4789,congress_usa_virtual_2013,46437,2013-11-16_norav_program_congress_yeshivat-haverim-1,1,26511,18,10901
4789,congress_usa_virtual_2013,46438,2013-11-16_rav_lesson_congress_n1,4,20497,11,9456
4789,congress_usa_virtual_2013,46439,2013-11-16_rav_program_congress_sadna-1,1,26512,11,10901
4789,congress_usa_virtual_2013,46442,2013-11-16_norav_program_congress_yeshivat-haverim-2,1,26513,18,10901
4789,congress_usa_virtual_2013,46443,2013-11-16_rav_lesson_congress_n2,4,20498,11,9456
4789,congress_usa_virtual_2013,46444,2013-11-16_rav_program_congress_sadna-2,1,26514,11,10901
4789,congress_usa_virtual_2013,46445,2013-11-16_norav_program_congress_yeshivat-haverim-3,1,26515,18,10901
4789,congress_usa_virtual_2013,46446,2013-11-16_rav_lesson_congress_n3,4,20499,11,9457
4789,congress_usa_virtual_2013,46447,2013-11-16_norav_program_congress_yeshivat-haverim-4,1,26516,18,10901
3979,congress_israel_yeladim_2009,20055,2009-08-20_heb_rav_lesson_congress-yeladim,4,13109,11,6126
3979,congress_israel_yeladim_2009,20154,2009-08-20_heb_norav_animatzia_congress-yeladim,4,13110,11,6127
8108,congress_israel_haolami_ 2004-03,1322,Sitrin-1_29-03-04,4,5766,11,1847
8108,congress_israel_haolami_ 2004-03,1323,Sitrin-2_30-03-04,4,5767,11,1847
8108,congress_israel_haolami_ 2004-03,1326,SpringSeminar2004_Lesson-5_05-04-04,4,5774,11,1852
8108,congress_israel_haolami_ 2004-03,1327,SpringSeminar2004_Lesson-2_02-04-04,4,5770,11,1850
8108,congress_israel_haolami_ 2004-03,1328,SpringSeminar2004_Lesson-3_04-04-04,4,5772,11,1851
8108,congress_israel_haolami_ 2004-03,1329,SpringSeminar2004_Lesson-6_06-04-04,4,5775,11,1853
8108,congress_israel_haolami_ 2004-03,1330,SpringSeminar2004_Lesson-7_06-04-04,4,5776,11,1853
8108,congress_israel_haolami_ 2004-03,1331,SpringSeminar2004_Lesson-8_07-04-04,4,5777,11,1854
8108,congress_israel_haolami_ 2004-03,1334,SpringSeminar2004_Lesson-9_08-04-04,4,5778,11,1855
8108,congress_israel_haolami_ 2004-03,1335,SpringSeminar2004_Lesson-10_09-04-04,4,5779,11,1856
8108,congress_israel_haolami_ 2004-03,1336,SpringSeminar2004_Lesson-11_Herut_09-04-04,4,5780,11,1856
8108,congress_israel_haolami_ 2004-03,1337,SpringSeminar2004_Lesson-12_11-04-04,4,5781,11,1857
8108,congress_israel_haolami_ 2004-03,1343,SpringSeminar2004_Lesson-13_11-04-04,4,5782,11,1857
8108,congress_israel_haolami_ 2004-03,1344,Sitrin-3_31-03-04,4,5768,11,1848
8108,congress_israel_haolami_ 2004-03,1352,SpringSeminar2004_Lesson-14_12-04-04,4,5783,11,1858
8108,congress_israel_haolami_ 2004-03,1358,SpringSeminar2004_Lesson-1_02-04-04,4,5771,11,1850
8108,congress_israel_haolami_ 2004-03,1368,clip_SpringSeminar_2004,4,5784,11,1858
8108,congress_israel_haolami_ 2004-03,1370,SpringSeminar2004_Lesson-4_04-04-04,4,5773,11,1851
8108,congress_israel_haolami_ 2004-03,1528,Sitrin-3_01-04-04,4,5769,11,1849
8089,congress_usa_new-york_2008-11,16289,2008-11-11_bs-ashalom_heb_rav_shiur_ny-2,4,11864,11,5612
8089,congress_usa_new-york_2008-11,16300,2008-11-10_heb_rav_shiur_ny_1,4,11862,11,5611
8089,congress_usa_new-york_2008-11,16301,2008-11-11_bs-ashalom_heb_rav_shiur_ny-3,4,11865,11,5612
8053,congress_canada_2006,8317,2006-07-27_xx_rus_rav_shiur_toronto_01_congress,4,8381,11,3653
8053,congress_canada_2006,8324,2006-07-28_rb-shamati-036-gimel-bchinot-gufim_rus_rav_shiur_toronto_02_congress,4,8382,11,3654
8053,congress_canada_2006,8327,2006-07-28_xx_rus_rav_shiur_toronto_03_congress,4,8383,11,3654
8053,congress_canada_2006,8328,2006-07-28_xx_rus_rav_hodaot_toronto_03_congress,4,8384,11,3655
8053,congress_canada_2006,8329,2006-07-28_bs-matan-tora_rus_rav_shiur_toronto_04_congress_1,4,8385,11,3656
8053,congress_canada_2006,8330,2006-07-28_bs-matan-tora_rus_rav_shiur_toronto_04_congress_2,4,8386,11,3657
8053,congress_canada_2006,8332,2006-07-28_bs-aravut_rus_rav_shiur_toronto_05_congress,4,8387,11,3658
8053,congress_canada_2006,8334,2006-07-30_bs-ashalom_rus_rav_shiur_toronto_06_congress,4,8391,11,3661
8053,congress_canada_2006,8337,2006-07-28_xx_mlt_rav_atzaga_toronto_congress_opening,4,8388,11,3659
8053,congress_canada_2006,8338,2006-07-28_xx_rus_rav_sicha_toronto_congress_al-afatza,4,8389,11,3660
8053,congress_canada_2006,8339,2006-07-30_bs-maamar-le-sium-zohar_rus_rav_virtles_toronto_congress,4,8390,11,3661
8053,congress_canada_2006,8340,2006-07-30_xx_mlt_norav_atzaga_toronto_congress_erev-tarbut,4,8392,11,3662
8053,congress_canada_2006,8346,2006-07-30_xx_rus_rav_shiur_toronto_congress_nashim,4,8394,11,3664
8053,congress_canada_2006,8397,2006-08-08_xx_heb_rav_seuda_bb_al-congressim-toronto-chile,4,8406,11,3672
8112,congress_israel_haolami_2011,30377,2011-12-02_simha_heb_rav_lesson,4,16997,11,7907
8112,congress_israel_haolami_2011,30379,2011-12-02_kitvey-rb-1986-17-seder-yeshivat-itvaadut_heb_rav_lesson,4,16998,11,7908
8112,congress_israel_haolami_2011,30380,2011-12-02_bs-kol-mitztaer_heb_rav_lesson,4,16999,11,7909
8112,congress_israel_haolami_2011,30381,2011-12-02_rb-shamati-072-bitachon-hu-levush_heb_rav_lesson,4,17000,11,7910
8112,congress_israel_haolami_2011,30383,2011-12-04_heb_rav_lesson_congress_ahana,4,17001,11,7911
8112,congress_israel_haolami_2011,30385,2011-12-05_heb_rav_lesson_congress_ahana,4,17002,11,7912
8112,congress_israel_haolami_2011,30387,2011-12-04_heb_norav_program_congress_yeshivat-haverim,1,26476,18,10886
8112,congress_israel_haolami_2011,30388,2011-12-06_heb_rav_lesson_congress_n1,4,17004,11,7913
8112,congress_israel_haolami_2011,30389,2011-12-06_heb_norav_program_congress_hofaa-kavemtzai,1,26477,28,10886
8112,congress_israel_haolami_2011,30390,2011-12-06_heb_norav_program_congress_hofaa-vgru,1,26478,28,10886
8112,congress_israel_haolami_2011,30391,2011-12-06_heb_rav_program_congress_tekes-ptiha,1,26479,28,10886
8112,congress_israel_haolami_2011,30392,2011-12-06_heb_rav_lesson_congress_n2,4,17005,11,7914
8112,congress_israel_haolami_2011,30393,2011-12-06_heb_norav_program_congress_presentation,1,26480,28,10886
8112,congress_israel_haolami_2011,30394,2011-12-06_heb_norav_program_congress_hofaa-motimor,1,26481,28,10886
8112,congress_israel_haolami_2011,30395,2011-12-06_heb_rav_lesson_congress_n3,4,17006,11,7915
8112,congress_israel_haolami_2011,30397,2011-12-06_heb_norav_program_congress_hofaa-zhalaf,1,26482,28,10886
8112,congress_israel_haolami_2011,30398,2011-12-07_heb_rav_lesson_congress_n4,4,17007,11,7916
8112,congress_israel_haolami_2011,30399,2011-12-07_heb_rav_program_congress_presentation-hinuh,1,26483,28,10886
8112,congress_israel_haolami_2011,30400,2011-12-07_heb_norav_program_congress_hofaa-sbreitman,1,26484,28,10886
8112,congress_israel_haolami_2011,30403,2011-12-07_heb_norav_program_congress_yeshivat-haverim,1,26485,18,10886
8112,congress_israel_haolami_2011,30405,2011-12-07_heb_rav_lesson_congress_n5,4,17008,11,7916
8112,congress_israel_haolami_2011,30406,2011-12-07_heb_norav_program_congress_hofaa-doraharon,1,26486,28,10886
8112,congress_israel_haolami_2011,30407,2011-12-07_heb_rav_lesson_congress_n6,4,17009,11,7917
8112,congress_israel_haolami_2011,30408,2011-12-07_heb_rav_program_congress_hofaa-duhin,1,26487,28,10886
8112,congress_israel_haolami_2011,30409,2011-12-08_heb_rav_lesson_congress_n7,4,17010,11,7918
8112,congress_israel_haolami_2011,30410,2011-12-08_heb_norav_program_congress_yeshivat-haverim,1,26488,18,10886
8112,congress_israel_haolami_2011,30411,2011-12-08_heb_norav_program_congress_yeshivat-haverim-3,1,26489,18,10886
8112,congress_israel_haolami_2011,30412,2011-12-08_heb_norav_program_congress_karnaval-hibur,1,26490,28,10886
8112,congress_israel_haolami_2011,30413,2011-12-08_heb_rav_lesson_congress_n8,4,17011,11,7918
8112,congress_israel_haolami_2011,30414,2011-12-08_heb_rav_program_congress_tekes-sium,1,26491,28,10886
8112,congress_israel_haolami_2011,30511,2011-12-05_heb_norav_clip_congress_netzotzot,2,26492,29,10886
8112,congress_israel_haolami_2011,30562,2011-12-08_heb_rav_clip_congress_habahir,2,26493,29,10886
8112,congress_israel_haolami_2011,30746,2011-12-07_heb_norav_program_congress_hofaa-set-doraharon,1,26494,28,10886
8112,congress_israel_haolami_2011,31111,2011-12-08_heb_norav_program_congress_hofaa-motimor,1,26495,28,10886
8165,congress_russia_sochi_2014-08,52150,2014-07-20_rav_program_sihot_videoconference-sochi,1,30964,20,10619
8165,congress_russia_sochi_2014-08,52621,2014-08-13_rav_program_sihot_videoconference-sochi,1,30968,20,10619
8165,congress_russia_sochi_2014-08,52822,2014-08-25_rav_lesson_congress_n2,4,21610,11,9758
8165,congress_russia_sochi_2014-08,52823,2014-08-25_rav_lesson_congress_n3,4,21611,11,9758
8165,congress_russia_sochi_2014-08,52817,2014-08-24_rav_lesson_congress_n1,4,21609,11,9757
8165,congress_russia_sochi_2014-08,52841,2014-08-25_rav_lesson_congress_n4,4,21612,11,9758
8049,congress_spain_2011,28241,2011-06-03_heb_rav_lesson_congress_n1,4,16151,11,7486
8049,congress_spain_2011,28243,2011-06-04_heb_rav_lesson_congress_n2,4,16153,11,7487
8049,congress_spain_2011,28244,2011-06-04_heb_rav_lesson_congress_n3,4,16154,11,7487
8049,congress_spain_2011,28245,2011-06-03_heb_norav_program_congress_erev-tarbut,1,26982,28,10909
8049,congress_spain_2011,28247,2011-06-04_heb_norav_program_congress_yeshivat-haverim_n1,1,26983,18,10909
8049,congress_spain_2011,28248,2011-06-04_heb_norav_program_congress_yeshivat-haverim_n2,1,26984,18,10909
8049,congress_spain_2011,28250,2011-06-03_heb_norav_program_congress_tekes-ptiha,1,26985,28,10909
8049,congress_spain_2011,28254,2011-06-05_heb_rav_lesson_congress_n4,4,16155,11,7488
8049,congress_spain_2011,28256,2011-06-05_heb_norav_program_congress_yeshivat-haverim_n3,1,26986,18,10909
8049,congress_spain_2011,28257,2011-06-04_heb_norav_program_congress_erev-tarbut,1,26987,28,10909
4546,congress_usa_new-york_2010,22978,2010-05-07_xx_heb_rav_lesson_ny_congress_n1,4,14358,11,6741
4546,congress_usa_new-york_2010,22984,2010-05-07_xx_heb_rav_lesson_ny_congress_n2,4,14360,11,6742
4546,congress_usa_new-york_2010,22985,2010-05-07_xx_heb_rav_lesson_ny_congress_n3,4,14361,11,6743
4546,congress_usa_new-york_2010,22986,2010-05-07_xx_heb_rav_lesson_ny_congress_n4,4,14362,11,6744
4546,congress_usa_new-york_2010,22987,2010-05-07_xx_mlt_rav_program_ny_congress_opening-ceremony,1,26720,28,10884
4546,congress_usa_new-york_2010,22988,2010-05-07_xx_mlt_norav_program_ny_congress_eshivat-haverim_n1,1,26721,18,10884
4546,congress_usa_new-york_2010,22989,2010-05-07_xx_eng_norav_program_ny_congress_erev-tarbut_n1,1,26722,28,10884
4546,congress_usa_new-york_2010,22990,2010-05-08_xx_heb_rav_lesson_ny_congress_n5,4,14363,11,6745
4546,congress_usa_new-york_2010,22991,2010-05-08_xx_mlt_norav_program_ny_congress_eshivat-haverim_n2,1,26723,18,10884
4546,congress_usa_new-york_2010,22993,2010-05-09_xx_heb_rav_lesson_ny_congress_n6,4,14366,11,6746
4546,congress_usa_new-york_2010,22994,2010-05-09_xx_heb_rav_lesson_ny_congress_n7,4,14365,11,6746
4546,congress_usa_new-york_2010,22995,2010-05-09_xx_eng_norav_misc_ny_congress-erev-tarbut_n2,4,14367,11,6747
4546,congress_usa_new-york_2010,22998,2010-05-09_xx_heb_rav_lesson_ny_congress_n8,4,14369,11,6749
4546,congress_usa_new-york_2010,22999,2010-05-09_xx_mlt_norav_program_ny_congress_yeshivat-haverim_n3,1,26724,18,10884
4546,congress_usa_new-york_2010,23000,2010-05-09_xx_heb_rav_lesson_ny_congress_n9,4,14370,11,6750
4546,congress_usa_new-york_2010,23006,2010-05-11_xx_heb_rav_lesson_toronto_sicha,4,14374,11,6753
4773,congress_russia_krasnoyarsk_2013,43538,2013-06-12_rav_lesson_siha-al-itpathut-enoshut,4,20028,11,9306
4773,congress_russia_krasnoyarsk_2013,43540,2013-06-13_rav_lesson_achana-le-kenes,4,20029,11,9307
4773,congress_russia_krasnoyarsk_2013,43543,2013-06-13_rav_lesson_sheelot-vetshuvot,4,20030,11,9307
4773,congress_russia_krasnoyarsk_2013,43545,2013-06-14_rav_lesson_congress_n1,4,20032,11,9308
4773,congress_russia_krasnoyarsk_2013,43574,2013-06-14_rav_program_congress_sadna-1,1,26771,11,10870
4773,congress_russia_krasnoyarsk_2013,43575,2013-06-14_norav_program_congress_yeshivat-haverim-1,1,26772,18,10870
4773,congress_russia_krasnoyarsk_2013,43576,2013-06-14_rav_lesson_congress_n2,4,20031,11,9308
4773,congress_russia_krasnoyarsk_2013,43577,2013-06-14_rav_program_congress_sadna-2,1,26773,11,10870
4773,congress_russia_krasnoyarsk_2013,43578,2013-06-14_norav_program_congress_yeshivat-haverim-2,1,26774,18,10870
4773,congress_russia_krasnoyarsk_2013,43579,2013-06-14_rav_lesson_congress_n3,4,20033,11,9309
4773,congress_russia_krasnoyarsk_2013,43580,2013-06-14_rav_program_congress_sadna-3,1,26775,11,10870
4773,congress_russia_krasnoyarsk_2013,43581,2013-06-14_rav_lesson_congress_n4,4,20034,11,9310
4773,congress_russia_krasnoyarsk_2013,43584,2013-06-14_rav_lesson_congress_n5,4,20035,11,9311
4773,congress_russia_krasnoyarsk_2013,43699,2013-06-14_rav_lesson_congress_n6,4,20036,11,9312
4773,congress_russia_krasnoyarsk_2013,43719,2013-06-14_norav_program_congress_yeshivat-haverim-3,1,26776,18,10870
4773,congress_russia_krasnoyarsk_2013,43721,2013-06-14_rav_program_congress_sadna-sheelot-1,1,26777,11,10870
4773,congress_russia_krasnoyarsk_2013,43722,2013-06-14_rav_program_congress_sadna-sheelot-3,1,26778,11,10870
4773,congress_russia_krasnoyarsk_2013,43723,2013-06-14_rav_program_congress_sadna-sheelot-2,1,26779,11,10870
4773,congress_russia_krasnoyarsk_2013,46811,2013-06-14_rav_clip_congress_vse-chelovechestvo-edinoe-zeloe,2,26780,29,10870
